task_id,team_velocity,burn_down_gap,issue_churn,scope_change_pct,backlog_aging,blockers,lead_time,cycle_time,open_defects,closed_defects,external_dependencies,delayed
220,30.65499311509058,-5.99475698996938,2,5.3350959354724665,21.565054538442702,2,8.795347420285218,4.046571252534738,1,4,4,0
221,48.51726853338807,8.923875195925476,6,6.314243226348168,42.85148572217705,0,8.235312175731833,2.776628330254384,3,6,2,0
222,15.061878459266016,0.06725182309646503,3,16.210721886499442,29.605315728124378,0,5.530208554420534,6.4814289319237695,2,5,2,1
223,35.49008152299611,-1.1242652789742595,2,19.057748184165092,8.604593022603101,3,9.636623805020873,6.9744792804396125,2,3,2,1
224,17.098273030482787,-4.643960407262294,5,11.552929413157036,18.23450291017018,2,8.78881118648047,2.986618141517832,4,10,3,1
225,26.22454507368453,14.67828951163889,4,8.377492419444163,23.97077599490668,2,9.285928499043335,5.0760269416980375,1,7,0,1
226,38.71160477573893,-5.366640161114478,2,22.756788898306812,20.44496835712037,4,8.466831646044746,4.784422616029231,0,3,2,1
227,30.5142401527637,-2.144239628030367,4,3.395195376226068,26.86873418972168,1,5.746055906687266,7.27210550280367,3,7,1,0
228,21.378041776565553,2.0791841814303025,2,18.017855941233677,27.970167048338737,3,4.35966219712008,5.874654959093212,1,4,0,1
229,24.277570325920255,3.001064828721389,1,17.254268743677574,6.404130142010354,1,9.166025900530766,6.425529702385516,2,7,0,1
230,35.4367819914774,4.78966027607842,3,17.256129068194852,32.81077544716494,1,9.271946677284893,4.262233075075746,2,6,0,0
231,24.15706694626291,9.038042538846316,2,23.38551111058811,15.031825345139556,0,8.230660167404942,5.8264981973186405,2,13,0,1
232,31.7316687166558,2.5307882773035617,3,18.204757524519806,14.040954941352428,1,14.313364330875647,6.744460793246386,2,4,1,0
233,30.36457471923051,-5.280153999833338,5,7.5391297352396025,14.008776072944595,1,6.624022395397368,9.631634022401919,3,10,1,1
234,24.787197219153462,-1.2847256256089077,3,8.83523060580773,28.08576405990583,1,9.030355250612942,3.917792072263125,1,7,2,1
235,47.1515527146026,1.5391618625694248,2,9.777774329997357,17.32932301852214,2,8.336180707436538,4.2698871240745255,0,2,0,0
236,35.07135217854409,10.341130207529119,0,0.7702168524526515,13.364483556622925,0,7.899603426323288,3.5225205857019386,3,6,2,0
237,13.798859306739143,-6.989027392121486,2,22.837757885206425,15.760408425564627,0,4.8059967455100026,4.1057392824684005,1,5,0,1
238,31.491634518155422,6.012882526126138,2,1.8388150966200971,2.0530834108412286,2,7.190601320944308,7.76407876645025,2,4,2,0
239,24.705708281852896,0.899571847732084,5,17.494857052436792,11.578362360485132,0,10.890367615161423,3.342225973559162,2,3,1,1
240,36.81946667836979,4.189152676147404,1,18.254025121082794,7.604164513469005,1,9.769632848153087,5.779359022195283,2,7,1,1
241,23.659834092538397,-0.5099735831796599,1,21.09287626576349,17.30830669504109,2,10.557012746174042,6.995737936207229,2,5,2,1
242,29.082108468264806,-4.212163150631632,2,13.834056389888064,26.641932702735925,2,6.174518694438058,7.398153449637233,1,4,2,0
243,34.03989823184366,3.75436389700666,2,18.131610596413424,25.53875900933227,0,10.775816492017807,7.908839990010751,4,6,0,0
244,36.926041553360974,3.2721551355281058,3,7.5680731116487765,32.56750497546583,2,4.715812123064158,5.94118065662208,2,1,1,0
245,20.39762874355379,4.860284828698609,1,18.639600272819752,30.339758172966206,1,7.412147375712302,5.745872521760602,2,2,2,1
246,27.323990113272412,-0.06652317689317655,2,8.585393431547148,14.714032850816228,2,4.9441786120134275,3.8633805905393084,1,3,1,1
247,26.20043751071235,-2.9991101165992466,1,22.5709619606674,20.19071400753713,4,13.32148865770991,1.0614854278782802,3,7,0,1
248,24.773366139410307,-7.793934975119208,0,4.08454519415957,19.674439057785815,1,8.484093416988047,3.808959507737868,5,8,0,0
249,44.12363392224877,4.096866340697032,4,7.893932766848838,1.0,1,10.839206113288324,5.318315678802779,1,6,0,0
250,33.23985368768764,2.1194474122199303,2,12.469236288878266,7.8274046309025564,2,9.205541676435477,7.027207822068448,0,8,0,0
251,19.912928365319637,-4.828913164319796,3,19.396263928702446,18.327133228488876,2,9.600410876408086,8.002680588647593,2,5,0,1
252,37.34289557643821,-2.692868366483121,4,18.719977627575798,18.271035648591916,2,4.86651272842753,5.013027105905261,2,2,0,0
253,46.977249576101066,-2.333794059757203,4,5.267921858112587,25.12325054205167,1,7.808983006456263,7.248842248992909,3,10,0,0
254,38.25972208440918,-7.4149221599120905,6,3.605892415294909,24.63641629535848,2,4.756122237782144,5.334860252353704,0,4,0,0
255,17.845040272367893,-4.088411983025669,3,7.599240107352456,2.293074979002647,0,6.598321758240969,5.4161269350957575,0,5,0,1
256,26.126127417069988,-5.6691517840317704,4,12.093853791897564,25.1859673445753,0,8.072813820092769,4.401579780141073,4,3,0,0
257,40.13528919349298,-2.0623950594396834,1,13.475126120643765,21.78587206453764,0,5.185232041103037,4.048882466248313,2,8,1,0
258,24.338644275049752,-3.6934874916478138,4,10.728439773881979,26.23373181644629,1,4.099302055661294,3.836356293385166,1,4,0,0
259,33.550555425169826,-8.135024604333744,5,16.577252916200173,30.668655876415894,1,4.3260436359349805,3.8994271692160645,0,6,0,0
260,36.19707242743469,10.112951152847407,0,10.688973589930942,18.571170272120284,1,9.847022436015317,3.6513159623644302,2,4,2,0
261,22.584556227375337,6.2627036551461535,1,23.658225248469865,32.4558823698008,3,6.997518879074255,6.700316881617377,2,4,0,1
262,29.5237971515056,-3.895097107599928,5,6.524221199538399,11.105995461069535,1,4.075662735863613,7.537702323651742,4,4,2,0
263,5.0,1.3621069832680495,5,15.684303016752368,10.542618796277814,1,7.756332051476153,3.481736720509468,3,6,1,1
264,21.804898869325683,2.087325449106475,5,15.284448466503294,24.28772190135541,1,10.070285158503072,3.2148894805950983,2,4,2,1
265,27.979454788854717,5.955429273867384,3,7.039368047057101,16.3123245469482,1,7.557291450054375,4.6272939537716855,2,3,3,0
266,20.017734544281204,-4.093025133300393,3,10.292190612850682,22.616325646189694,1,3.625473934520839,3.2545851872189333,1,5,0,1
267,43.05929043145308,5.46053391991213,5,9.13684048599927,39.92982119844491,0,7.350340997464184,2.965013306104094,0,3,0,0
268,18.55886897631494,-2.7395265210346755,4,4.312476500512233,23.934950735039756,3,5.456945396761233,4.302403745227368,3,5,0,1
269,26.47964410642413,-6.679312020843067,2,11.932380315788599,22.121695388641196,1,8.608763064864087,5.487100319348812,3,3,0,1
270,31.04592461828873,3.6206827965724866,1,9.666556325546036,11.307796213481527,2,6.741125886323752,5.462275249999379,3,5,0,0
271,41.530186312528926,6.453792120612141,3,4.457934001678984,3.0002019337565358,1,8.491459105119059,4.373120674612297,1,7,1,0
272,18.513102790564485,12.939544867653423,3,11.247001135444037,19.274533847264895,1,2.664551060115958,3.951007009605628,3,5,1,1
273,39.30531001723968,-5.998626325451068,5,10.54609920646848,30.668702466081964,2,8.049095119556032,6.21758200611371,2,2,1,0
274,30.081864488156697,3.494598425403944,5,3.284141941486493,16.77061992939326,4,7.030589564094311,5.776982701817196,3,7,1,1
275,22.147930791616393,-2.049006218967665,4,3.279688547950271,24.01462499205369,2,5.164698481002475,5.344457425048557,1,6,0,1
276,33.69682779410616,3.9167935526201565,2,16.187684496142435,34.26497272718582,4,8.00820880833231,3.871334518660918,1,2,0,1
277,31.59247756458776,-7.352447756156253,1,17.664520117927598,34.0151631323036,1,6.8840757098449075,7.66616689001447,2,8,2,1
278,25.198264982729643,-6.31384887849282,4,23.52951049772262,24.288158876017825,1,7.609257584187618,2.3785142188890265,2,9,1,1
279,30.55841667992015,-3.879374115832419,2,2.1751172615274954,21.70106478657343,0,4.85103606977049,3.8815817349689077,2,10,2,0
280,26.91749122510592,0.3948202283404226,2,2.946537309456337,4.813669509969243,2,8.257611163389589,3.026657451384958,5,7,0,0
281,30.908138762009983,-3.205406332691777,3,1.295453211697775,13.698053558230594,0,2.2537304158092573,5.003464375982324,6,4,1,0
282,35.29704539616837,3.2952717195670984,1,13.305710768923252,17.19244191981927,1,7.205461709898437,3.6653852036652523,0,6,1,0
283,42.68813452916282,5.134473091289572,3,15.568665357380663,11.476683885658478,1,7.673726886506663,5.18829695413479,2,6,1,0
284,20.097476009385208,2.997887706226779,3,10.088086298303942,22.484532629527642,1,12.809748716992972,6.047260087887302,2,5,2,1
285,47.06426699725013,8.09393819830434,10,19.947555524028317,39.116481834861005,3,6.953379532148228,7.52959007926896,3,4,1,1
286,14.383297603819985,2.079133147276715,2,17.167485900095002,35.17761592661617,1,12.524908374078922,5.429003847555887,3,7,2,1
287,28.785719239715334,-6.084483551700836,2,24.6460105236715,22.43879861831207,1,11.147198063033748,5.398336625810639,1,6,0,1
288,34.706537651876616,6.816882567691699,3,3.447374582491966,27.794340720248286,4,7.369015457773991,5.860546704897486,2,3,0,0
289,32.24793494188026,-3.025781178029987,9,1.4578916085625337,12.71395684643881,1,7.780556656918218,1.0,1,4,2,0
290,25.01840384143525,4.55209249842785,3,6.870092639234696,34.640893506688016,4,4.49586842945276,5.114996251015657,1,5,1,1
291,28.335021997141798,7.868671082775531,2,0.4762548829211011,4.380334040548195,1,5.9723118791856065,2.7853441209441647,3,2,1,0
292,26.055992522729337,2.283440053651996,2,23.315285696662816,29.128281610861624,1,8.43408253301585,3.7019840093561136,2,4,1,1
293,25.285081944446308,-7.480794065823249,2,7.598791467204386,24.95589710199775,1,6.779997513208168,4.760041658805697,1,4,0,0
294,36.7968167761682,-4.5910608325489575,2,13.81075417428647,12.441406132455755,0,10.395271792251108,6.9049220029782665,0,4,3,0
295,32.85612388772038,6.6137223344256775,2,7.9517408219685475,17.912132432620623,0,9.711939161940194,1.4650321514645284,1,3,0,0
296,24.456723237914765,-0.8456134282140819,4,6.145215549720587,8.657472968439405,1,8.627139073820812,5.478105128193896,1,2,1,1
297,37.196799003466005,0.3978676747108292,1,3.8091180993719997,9.083599521977678,1,9.794010636809148,5.207154470538601,3,6,1,0
298,32.45839616701287,3.7941220808180462,0,8.00914800822839,4.0894599937607,1,9.021325244813859,5.86216733096216,1,8,4,0
299,36.50289695071168,3.4816143104016173,2,15.385473260199364,27.675139022007116,0,7.960833535062447,9.473556236194149,2,6,0,0
300,35.037030735388896,1.3939990619273035,7,24.290529992188194,32.05344969426681,4,5.679469125166177,8.112957193151251,3,8,2,1
301,23.368039912623424,-1.043341856102329,2,13.952301009178736,1.0,0,13.435030935680537,5.582354039444288,0,2,0,0
302,25.518551678424245,-1.5633422286617864,2,13.317726652475129,38.38305516151506,3,9.863979555644509,6.121308123123152,2,7,2,1
303,35.978348840986094,4.289494126456715,3,0.8815754526286718,19.879917633631603,1,8.987355302192464,4.926671260278883,0,6,1,0
304,34.88296212346772,2.7678476553389664,3,21.002475391692318,22.89853204876838,1,5.587226407865101,6.518850049105051,0,6,1,0
305,29.832787248286817,-1.2865000030889482,2,1.121034374939331,5.2758716441492375,3,15.169057882635126,5.071018470398908,3,8,1,0
306,30.938619066470256,5.410561564965704,4,22.65580685258698,33.208257501648646,0,5.80869989881184,5.854561942160302,3,4,0,1
307,40.221319166307396,-0.6451705756489189,5,13.466793133917948,22.00250093166834,3,8.087830217361555,3.671191527491522,1,4,0,0
308,25.26742888931336,-4.258310871671966,4,4.211665130850887,31.388262397712992,3,8.202575125205366,5.461063656590958,1,4,2,1
309,34.3767790493603,-3.794853494516724,2,11.292684800161467,32.208583206477435,1,3.912032734109257,7.723956071784952,3,10,0,0
310,28.382458780528847,-4.893704181548831,5,24.874612017079958,33.348744227212705,1,9.308887528304288,6.135559333443122,5,3,0,1
311,28.25855037418224,-1.3620500830184359,2,7.627071301102325,13.517192241477971,0,8.995461464641693,5.233104916735463,1,2,0,0
312,38.79021481589752,6.168621391680965,2,6.736494213714467,17.920379921067955,0,4.771082206351274,1.0,1,8,2,0
313,36.60333079190424,-4.025475905152544,4,2.950147376062648,13.882979252704853,5,10.179758455653108,5.767318976631268,2,10,0,0
314,36.50807708800511,0.9423788050905145,4,14.92855871977097,28.95096462741283,2,5.077012150752497,4.825491149976532,2,4,2,0
315,40.44383045723463,-3.283446728137066,2,2.230674975349073,23.328892293637406,0,7.021753786310935,2.8539704272274085,2,4,0,0
316,30.16803073306207,-1.3015452063571877,6,19.15020159510193,30.69144864013238,0,5.6482507926108685,4.865792930405876,0,7,2,1
317,35.45562377035971,-7.550206059926261,3,22.980587858263952,31.127388030572323,1,9.809347443083505,4.875274192826003,1,4,1,1
318,27.517865947252353,-1.102691145782687,7,23.296777780387483,2.7274050906109224,1,9.492608735367128,5.011958330239281,1,7,0,1
319,32.593330819907536,-0.9685268990248103,1,2.6979063219359443,33.507701305538724,0,4.599457490310687,6.489921004119622,1,3,1,0
320,28.958855565058524,2.7014397201784766,1,13.95656493382422,29.50860957765717,7,6.205587823794218,4.577267724608469,2,3,2,1
321,30.775967719941747,1.1164045662768527,2,2.4277463725541653,16.307751168145025,0,6.249825429623924,4.509448649120716,2,3,1,0
322,34.76125620349531,-5.991960624760226,0,14.300403537107432,23.497927665296288,1,9.938360884411326,4.2938285444521,1,5,1,0
323,23.45423453413222,5.420991220217713,4,20.374514630239528,18.76330428417296,2,5.856109011937049,5.488779804332982,4,5,1,1
324,46.739098205483685,1.0515152011099769,5,13.444754057582117,26.16055678631176,1,7.624829603462588,6.083455413563186,5,6,1,0
325,21.951860948002384,0.9919675858874334,2,21.801345652667028,16.286036192951237,2,7.295927248507994,7.5780274498479425,0,6,1,1
326,20.286491097698143,-0.04591176692569469,1,20.041858871234442,24.789272411691076,3,7.014441533000222,6.058549249467454,1,2,3,1
327,39.26488698800054,-2.5887872361110986,2,6.91370874849821,20.67305304659352,1,13.161946743063083,7.153915370400159,2,7,0,0
328,36.333301551703485,1.0890116987436305,9,15.752557072061041,15.678060965046948,2,5.967539679319377,6.692855009385138,2,4,0,1
329,34.99295853641724,2.377942179642912,3,0.18530316190328577,21.90136244902059,3,7.316339835458771,5.305785698321981,1,2,0,0
330,35.02676407411424,-8.734478456727775,2,9.90104789812161,47.06469573488758,0,9.08884371787203,3.5476596325450114,2,7,2,0
331,29.902025817224683,-2.6938041867304783,6,5.9490041946073795,13.144633701743182,4,6.725017211916836,5.808137865954302,2,8,0,0
332,22.821965028113347,-1.2747348520179467,5,23.427908648587152,17.50056408738431,2,6.2356862737724645,8.116519898351825,1,6,1,1
333,30.606436465549812,1.2808530284713906,1,10.134725293079,13.318876003669693,2,9.017793349182085,7.173095010670618,0,11,1,0
334,24.582706307903106,5.96655502963563,1,16.351610710562014,14.367836144724162,1,10.349179587932921,7.556211031431442,1,7,1,1
335,37.80095786734201,-3.8587040729839117,4,18.29954023184018,28.15774353385358,1,11.907830631200763,1.3124699207933106,2,5,3,0
336,28.82354094798289,-2.48980923408921,0,19.330313467037687,27.15882459636068,1,7.406230594857858,1.0692586826683486,1,10,2,0
337,23.396022425659908,-2.5626705532327505,1,18.39437980043822,19.941364966786903,0,5.689053635359368,4.0306793845122675,2,3,1,0
338,27.428913266776053,-4.0076379505227075,1,7.229126524693369,30.262965852691117,3,5.6673557237355805,5.949147676082731,2,6,2,0
339,33.303451634205,-1.7359324755613124,2,17.151692418230553,27.9344329549431,2,12.208285569615981,4.250748245399815,1,4,1,1
340,25.490203577568202,3.854011099939856,6,13.725237056557082,18.37665813973786,1,8.975241861193139,4.600485377508686,1,4,0,1
341,23.42223683546855,-5.269177476821728,2,14.93431661993797,4.6613525820579405,3,5.542108812757483,2.0404808029788533,2,6,0,1
342,31.9494976919353,2.139071975764516,8,0.020365432718871812,28.297830079490026,3,5.961900042622936,3.7856175987039498,1,2,1,1
343,31.959732568869782,-8.509511150091678,2,6.456440023821414,21.69664621001975,2,4.667712851055246,3.2227383828924996,3,7,1,0
344,25.944454597030962,-2.80668998221103,1,23.267092417891387,20.22223463700592,1,7.762917203770401,3.2866379150352714,3,9,0,1
345,26.23169355505342,-1.6474465010899304,3,7.251902082643144,15.339519799902845,2,9.447048127156767,3.528259420806572,3,6,1,1
346,31.85639949886109,8.374298364570324,2,10.950388056241064,27.44648949116316,3,12.63715567384994,2.8073261789667807,4,7,3,1
347,18.415325268021405,-1.37401152376344,2,4.666849554893526,23.48496252428501,3,11.253889356120585,1.0,3,5,3,1
348,18.740289804987558,-11.006217367254592,1,3.4650637975922436,17.631719571977033,1,8.109620514091178,7.823146984034818,5,3,1,1
349,24.252446229980514,-9.994444534306249,4,5.216724215967627,7.745454527810885,1,5.923815851410296,4.766570278736651,2,5,0,0
350,28.292422786305224,0.17014793173340495,3,13.841183221674324,30.67929101880076,2,9.376674044005664,3.625515687918617,1,4,0,1
351,32.487260524784034,3.0688542789495434,1,22.975716284752703,26.04905223155877,3,2.690356993612313,4.713114062242628,6,6,0,1
352,41.80284973559642,1.877279288136264,2,8.154979497404756,22.55402899945596,2,5.636211320674631,5.666011917149195,0,3,1,0
353,36.86127698561616,0.8378505290049515,2,8.085198805199276,1.0,2,9.90553958140843,5.226755498232929,2,5,0,0
354,28.72049176029258,5.811297987528334,2,14.103514672171707,19.6210574288394,2,10.627893176249454,3.529977878611305,7,5,0,1
355,29.847870336778488,-2.697956103685658,4,8.918567942328382,17.587962965243367,2,11.925435991275316,6.986728759417302,4,5,1,1
356,21.97976508289753,4.474552780134126,8,22.7604011995997,13.815043149456594,0,7.660516626355608,3.8108831532949488,5,2,2,1
357,29.85189491206088,-8.160074425132088,5,9.446201066056547,27.54235278564284,4,11.888965511226623,4.534666442064181,1,1,0,1
358,27.690730888638893,-4.524739164690331,2,12.261056312986677,27.148600341672775,1,6.847822568550091,8.447008144708242,2,6,1,0
